episode,selectivity,bucket_id,q_pre_before,q_post_before,chosen_strategy,was_guardrail,latency_ms,recall,reward,q_pre_after,q_post_after,gt_latency_ms,filter_name
515,0.728433,19,0.531441,0.947045,post_filter,False,0.3251,0.8,0.177391,0.531441,0.870079,25.4181,"overall IN (2,3,5)"
516,0.140751,1,0.628979,0.630737,post_filter,False,0.8184,1.0,0.972721,0.628979,0.664935,25.2551,overall<=2.0
517,0.270385,5,0.69954,0.939789,post_filter,False,1.0747,0.5,0.001573,0.69954,0.845967,25.3341,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
518,0.906777,21,1.0,0.961103,post_filter,True,0.9905,1.0,0.966982,1.0,0.961691,25.0342,overall>=2.0
519,0.7886,19,0.531441,0.870079,post_filter,False,0.917,1.0,0.969432,0.531441,0.880014,25.0646,overall>=4.0
520,0.270385,5,0.69954,0.845967,post_filter,False,0.511,1.0,0.982967,0.69954,0.859667,25.1445,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
521,0.821657,20,0.531441,0.760301,post_filter,False,0.8491,1.0,0.971697,0.531441,0.781441,25.0255,"overall IN (1,2,3,5)"
522,0.906777,21,1.0,0.961691,post_filter,True,0.7978,1.0,0.973407,1.0,0.962862,25.2893,overall>=2.0
523,0.300422,7,0.645585,0.834465,post_filter,False,0.82,1.0,0.972668,0.645585,0.848285,25.3214,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
524,0.319094,7,0.645585,0.848285,post_filter,False,0.8593,1.0,0.971356,0.645585,0.860592,25.4387,"overall IN (1,2,4)"
525,0.140751,1,0.628979,0.664935,pre_filter,False,12.1608,1.0,0.594639,0.625545,0.664935,25.3548,overall<=2.0
526,0.836128,20,0.531441,0.781441,post_filter,False,1.0045,1.0,0.966517,0.531441,0.799948,25.1362,"overall IN (2,4,5)"
527,0.300422,7,0.645585,0.860592,post_filter,False,0.9694,1.0,0.967687,0.645585,0.871302,25.3864,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
528,0.658182,18,0.59049,0.940014,post_filter,False,0.5667,1.0,0.981111,0.59049,0.944124,25.3671,verified=true AND overall>=3.0
529,0.680906,18,0.59049,0.944124,post_filter,False,0.775,1.0,0.974165,0.59049,0.947128,25.289,"overall IN (3,5)"
530,0.12068,1,0.625545,0.664935,pre_filter,False,6.9272,1.0,0.769093,0.6399,0.664935,25.2612,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
531,0.270385,5,0.69954,0.859667,post_filter,False,0.4611,1.0,0.984631,0.69954,0.872164,25.2142,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
532,0.210713,2,0.697066,0.808521,post_filter,False,0.9995,1.0,0.966683,0.697066,0.824338,25.3119,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
533,0.389743,11,0.742254,0.846385,post_filter,False,0.5125,1.0,0.982915,0.742254,0.860038,25.4876,overall<=4.0
534,0.12068,1,0.6399,0.664935,post_filter,False,1.0395,0.6,0.009749,0.6399,0.599417,25.321,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
535,0.230635,3,0.742517,0.844997,pre_filter,False,12.6077,1.0,0.579744,0.72624,0.844997,25.4873,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
536,0.389743,11,0.742254,0.860038,post_filter,False,0.6644,1.0,0.977853,0.742254,0.87182,25.2126,overall<=4.0
537,0.210713,2,0.697066,0.824338,post_filter,False,0.8549,1.0,0.971503,0.697066,0.839054,25.254,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
538,0.140751,1,0.6399,0.599417,post_filter,False,1.2751,0.7,0.045173,0.6399,0.543992,25.6649,overall<=2.0
539,0.12068,1,0.6399,0.543992,pre_filter,False,7.0828,1.0,0.763906,0.6523,0.543992,32.6623,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
540,0.073033,0,0.835262,0.67246,pre_filter,False,3.9117,1.0,0.869608,0.838697,0.67246,26.4898,brand='Tiffen'
541,0.248992,4,0.642091,0.945311,post_filter,False,0.994,1.0,0.966865,0.642091,0.947467,25.1724,"overall IN (3,4)"
542,0.319094,7,0.645585,0.871302,post_filter,False,0.9406,1.0,0.968646,0.645585,0.881036,25.1841,"overall IN (1,2,4)"
543,0.906777,21,1.0,0.962862,post_filter,True,0.7242,1.0,0.97586,1.0,0.964162,25.169,overall>=2.0
544,0.728433,19,0.531441,0.880014,post_filter,False,0.587,0.9,0.570963,0.531441,0.849109,25.2642,"overall IN (2,3,5)"
545,0.339351,8,0.676364,0.943983,post_filter,False,1.0266,1.0,0.965779,0.676364,0.946163,25.2636,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
546,0.210713,2,0.697066,0.839054,post_filter,False,0.5768,1.0,0.980775,0.697066,0.853226,25.3317,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
547,0.906777,21,1.0,0.964162,post_filter,True,0.9608,1.0,0.967975,1.0,0.964543,25.0974,overall>=2.0
548,0.929351,21,1.0,0.964543,post_filter,True,0.8751,1.0,0.970829,1.0,0.965172,24.9584,"overall IN (1,2,4,5)"
549,0.160682,1,0.6523,0.543992,pre_filter,False,9.2937,1.0,0.690208,0.656091,0.543992,25.3221,"main_cat IN ('Camera & Photo', 'Computers')"
550,0.881823,20,0.531441,0.799948,post_filter,False,0.4701,1.0,0.984329,0.531441,0.818386,25.2052,"overall IN (1,4,5)"
551,0.270385,5,0.69954,0.872164,pre_filter,False,15.5125,1.0,0.482917,0.677878,0.872164,25.5066,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
552,0.952472,21,1.0,0.965172,post_filter,True,0.6919,1.0,0.976938,1.0,0.966348,25.4488,"overall IN (1,3,4,5)"
553,0.70348,19,0.531441,0.849109,post_filter,False,0.5408,1.0,0.981972,0.531441,0.862396,25.198,"overall IN (1,5)"
554,0.821657,20,0.531441,0.818386,post_filter,False,0.7321,1.0,0.975596,0.531441,0.834107,25.2687,"overall IN (1,2,3,5)"
555,0.270385,5,0.677878,0.872164,post_filter,False,0.3584,0.8,0.177192,0.677878,0.802667,25.1044,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
556,0.180604,1,0.656091,0.543992,post_filter,False,0.3116,0.8,0.177472,0.656091,0.50734,25.1521,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
557,0.836128,20,0.531441,0.834107,post_filter,False,0.802,1.0,0.973268,0.531441,0.848023,25.4131,"overall IN (2,4,5)"
558,0.160682,1,0.656091,0.50734,pre_filter,False,9.3627,1.0,0.687911,0.659273,0.50734,25.4383,"main_cat IN ('Camera & Photo', 'Computers')"
559,0.610257,18,0.59049,0.947128,post_filter,False,0.7888,1.0,0.973708,0.59049,0.949786,25.3877,overall>=5.0
560,0.658182,18,0.59049,0.949786,post_filter,False,0.9656,1.0,0.967814,0.59049,0.951589,25.1095,verified=true AND overall>=3.0
561,0.389743,11,0.742254,0.87182,post_filter,False,0.866,1.0,0.971132,0.742254,0.881751,25.2108,overall<=4.0
562,0.610257,18,0.59049,0.951589,post_filter,False,1.0157,0.9,0.562641,0.59049,0.912694,25.0527,overall>=5.0
563,0.929351,21,1.0,0.966348,post_filter,True,0.8252,1.0,0.972493,1.0,0.966963,25.1318,"overall IN (1,2,4,5)"
564,0.248992,4,0.642091,0.947467,pre_filter,False,20.615,1.0,0.312835,0.609165,0.947467,25.1386,"overall IN (3,4)"
565,0.610257,18,0.59049,0.912694,post_filter,False,0.8013,0.8889,0.500589,0.59049,0.871483,25.278,overall>=5.0
566,0.050727,0,0.838697,0.67246,pre_filter,False,2.8278,1.0,0.905739,0.845401,0.67246,25.3544,"main_cat IN ('Computers', 'Tools & Home Improvement')"
567,0.092237,0,0.845401,0.67246,pre_filter,False,5.6569,1.0,0.811438,0.842005,0.67246,25.1125,main_cat='Home Audio &amp; Theater' AND overall>=3.0
568,0.319094,7,0.645585,0.881036,post_filter,False,0.8742,1.0,0.970858,0.645585,0.890018,25.4954,"overall IN (1,2,4)"
569,0.658182,18,0.59049,0.871483,post_filter,False,1.019,1.0,0.966032,0.59049,0.880938,25.0363,verified=true AND overall>=3.0
570,0.389743,11,0.742254,0.881751,post_filter,False,0.7098,1.0,0.97634,0.742254,0.89121,25.2645,overall<=4.0
571,0.210713,2,0.697066,0.853226,post_filter,False,0.3116,0.2,0.0,0.697066,0.767904,25.1672,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
572,0.180604,1,0.659273,0.50734,pre_filter,False,10.2878,1.0,0.657075,0.659053,0.50734,25.1288,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
573,0.70348,19,0.531441,0.862396,post_filter,False,0.8088,0.9,0.566656,0.531441,0.832822,25.1216,"overall IN (1,5)"
574,0.300422,7,0.645585,0.890018,post_filter,False,0.7967,1.0,0.973443,0.645585,0.898361,25.526,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
575,0.073033,0,0.842005,0.67246,post_filter,False,0.5234,0.0,0.0,0.842005,0.605214,25.5031,brand='Tiffen'
576,0.073033,0,0.842005,0.605214,pre_filter,False,4.0637,1.0,0.864543,0.844259,0.605214,25.6403,brand='Tiffen'
577,0.248992,4,0.609165,0.947467,post_filter,False,0.787,1.0,0.973765,0.609165,0.950097,25.4671,"overall IN (3,4)"
578,0.610257,18,0.59049,0.880938,post_filter,False,0.9403,1.0,0.968657,0.59049,0.88971,24.98,overall>=5.0
579,0.728433,19,0.531441,0.832822,post_filter,False,0.842,1.0,0.971932,0.531441,0.846733,25.0777,"overall IN (2,3,5)"
580,0.929351,21,1.0,0.966963,post_filter,True,0.8083,1.0,0.973057,1.0,0.967572,25.1156,"overall IN (1,2,4,5)"
581,0.881823,20,0.531441,0.848023,post_filter,False,0.5646,0.9,0.571396,0.531441,0.820361,25.1679,"overall IN (1,4,5)"
582,0.751008,19,0.531441,0.846733,post_filter,False,0.8849,1.0,0.970503,0.531441,0.85911,25.1755,"overall IN (1,2,5)"
583,0.774129,19,0.531441,0.85911,post_filter,False,0.5845,1.0,0.980515,0.531441,0.87125,25.1279,"overall IN (1,3,5)"
584,0.610257,18,0.59049,0.88971,post_filter,False,0.3446,1.0,0.988513,0.59049,0.89959,25.2198,overall>=5.0
585,0.248992,4,0.609165,0.950097,post_filter,False,0.7427,0.9,0.567938,0.609165,0.911881,25.17,"overall IN (3,4)"
586,0.680906,18,0.59049,0.89959,post_filter,False,0.8702,1.0,0.970993,0.59049,0.906731,25.1415,"overall IN (3,5)"
587,0.050727,0,0.844259,0.605214,pre_filter,False,2.8234,1.0,0.905887,0.850421,0.605214,25.277,"main_cat IN ('Computers', 'Tools & Home Improvement')"
588,0.906777,21,1.0,0.967572,post_filter,True,0.2413,0.2,0.0,1.0,0.870815,25.2165,overall>=2.0
589,0.12068,1,0.659053,0.50734,pre_filter,False,7.044,1.0,0.765199,0.669668,0.50734,25.5672,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
590,0.339351,8,0.676364,0.946163,post_filter,False,0.9357,1.0,0.968811,0.676364,0.948428,25.0224,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
591,0.140751,1,0.669668,0.50734,pre_filter,False,12.0503,1.0,0.598322,0.662533,0.50734,25.3686,overall<=2.0
592,0.929351,21,1.0,0.870815,post_filter,True,1.0456,1.0,0.965147,1.0,0.880248,24.9566,"overall IN (1,2,4,5)"
593,0.230635,3,0.72624,0.844997,pre_filter,False,12.921,1.0,0.569301,0.710546,0.844997,25.4039,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
594,0.821657,20,0.531441,0.820361,post_filter,False,0.5776,1.0,0.980746,0.531441,0.836399,25.3756,"overall IN (1,2,3,5)"
595,0.300422,7,0.645585,0.898361,post_filter,False,0.8867,1.0,0.970444,0.645585,0.905569,25.5837,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
596,0.836128,20,0.531441,0.836399,post_filter,False,0.8017,1.0,0.973276,0.531441,0.850087,25.167,"overall IN (2,4,5)"
597,0.319094,7,0.645585,0.905569,post_filter,False,0.9196,1.0,0.969346,0.645585,0.911947,25.108,"overall IN (1,2,4)"
598,0.300422,7,0.645585,0.911947,post_filter,False,0.9566,1.0,0.968114,0.645585,0.917564,25.2805,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
599,0.073033,0,0.850421,0.605214,pre_filter,False,4.0962,1.0,0.863461,0.851725,0.605214,25.4523,brand='Tiffen'
600,0.319094,7,0.645585,0.917564,post_filter,False,0.9946,1.0,0.966847,0.645585,0.922492,25.1736,"overall IN (1,2,4)"
601,0.073033,0,0.851725,0.605214,pre_filter,False,3.9405,1.0,0.868649,0.853418,0.605214,25.6005,brand='Tiffen'
602,0.70348,19,0.531441,0.87125,post_filter,False,0.9299,1.0,0.969004,0.531441,0.881026,25.1095,"overall IN (1,5)"
603,0.680906,18,0.59049,0.906731,post_filter,False,0.7013,1.0,0.976624,0.59049,0.91372,25.0895,"overall IN (3,5)"
604,0.180604,1,0.662533,0.50734,pre_filter,False,10.3266,1.0,0.655779,0.661858,0.50734,25.0522,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
605,0.300422,7,0.645585,0.922492,post_filter,False,0.8156,0.9,0.566524,0.645585,0.886895,25.0963,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
606,0.680906,18,0.59049,0.91372,post_filter,False,0.822,1.0,0.972601,0.59049,0.919608,25.0466,"overall IN (3,5)"
607,0.248992,4,0.609165,0.911881,post_filter,False,0.916,1.0,0.969465,0.609165,0.917639,24.8861,"overall IN (3,4)"
608,0.092237,0,0.853418,0.605214,pre_filter,False,5.7113,1.0,0.809624,0.849038,0.605214,25.256,main_cat='Home Audio &amp; Theater' AND overall>=3.0
609,0.319094,7,0.645585,0.886895,post_filter,False,0.5459,0.9,0.571759,0.645585,0.855382,25.2736,"overall IN (1,2,4)"
610,0.658182,18,0.59049,0.919608,post_filter,False,0.8105,1.0,0.972985,0.59049,0.924946,25.3183,verified=true AND overall>=3.0
611,0.389743,11,0.742254,0.89121,post_filter,False,0.6207,1.0,0.979308,0.742254,0.90002,25.3831,overall<=4.0
612,0.836128,20,0.531441,0.850087,post_filter,False,0.8053,1.0,0.973156,0.531441,0.862394,25.6167,"overall IN (2,4,5)"
613,0.680906,18,0.59049,0.924946,post_filter,False,0.7095,1.0,0.97635,0.59049,0.930086,25.2341,"overall IN (3,5)"
614,0.230635,3,0.710546,0.844997,post_filter,False,0.9568,1.0,0.968106,0.710546,0.857308,25.2217,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
615,0.881823,20,0.531441,0.862394,post_filter,False,0.8294,1.0,0.972354,0.531441,0.87339,25.0489,"overall IN (1,4,5)"
616,0.728433,19,0.531441,0.881026,post_filter,False,0.4702,1.0,0.984326,0.531441,0.891356,25.2459,"overall IN (2,3,5)"
617,0.774129,19,0.531441,0.891356,post_filter,False,0.5631,1.0,0.981229,0.531441,0.900343,25.2136,"overall IN (1,3,5)"
618,0.728433,19,0.531441,0.900343,post_filter,False,0.7746,1.0,0.974179,0.531441,0.907727,25.3098,"overall IN (2,3,5)"
619,0.12068,1,0.661858,0.50734,pre_filter,False,6.9903,1.0,0.76699,0.672371,0.50734,25.3413,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
620,0.140751,1,0.672371,0.50734,pre_filter,False,12.1019,1.0,0.596604,0.664794,0.50734,25.0037,overall<=2.0
621,0.12068,1,0.664794,0.50734,post_filter,False,0.986,1.0,0.967132,0.664794,0.553319,25.3494,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
622,0.319094,7,0.645585,0.855382,post_filter,False,0.7504,1.0,0.974986,0.645585,0.867342,25.0479,"overall IN (1,2,4)"
623,0.300422,7,0.645585,0.867342,post_filter,False,0.814,1.0,0.972865,0.645585,0.877894,25.5066,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
624,0.859249,20,0.531441,0.87339,post_filter,False,0.8604,1.0,0.971321,0.531441,0.883183,25.0436,overall>=3.0
625,0.270385,5,0.677878,0.802667,post_filter,False,0.7125,1.0,0.97625,0.677878,0.820025,25.3902,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
626,0.680906,18,0.59049,0.930086,post_filter,False,0.2819,0.9,0.576884,0.59049,0.894766,25.1533,"overall IN (3,5)"
627,0.300422,7,0.645585,0.877894,post_filter,False,0.7929,1.0,0.973569,0.645585,0.887462,25.2576,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
628,0.836128,20,0.531441,0.883183,post_filter,False,0.8009,1.0,0.973304,0.531441,0.892195,25.48,"overall IN (2,4,5)"
629,0.140751,1,0.664794,0.553319,pre_filter,False,12.049,1.0,0.598365,0.658151,0.553319,29.257,overall<=2.0
630,0.180604,1,0.658151,0.553319,pre_filter,False,10.3268,1.0,0.655774,0.657914,0.553319,25.2127,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
631,0.728433,19,0.531441,0.907727,post_filter,False,0.119,0.0,0.0,0.531441,0.816954,25.3669,"overall IN (2,3,5)"
632,0.658182,18,0.59049,0.894766,post_filter,False,0.8516,1.0,0.971613,0.59049,0.902451,25.2743,verified=true AND overall>=3.0
633,0.319094,7,0.645585,0.887462,post_filter,False,0.2612,0.8,0.177773,0.645585,0.816493,25.1987,"overall IN (1,2,4)"
634,0.658182,18,0.59049,0.902451,post_filter,False,0.6706,1.0,0.977646,0.59049,0.90997,25.3528,verified=true AND overall>=3.0
635,0.073033,0,0.849038,0.605214,pre_filter,False,10.886,1.0,0.637133,0.827848,0.605214,25.817,brand='Tiffen'
636,0.073033,0,0.827848,0.605214,pre_filter,False,5.8737,1.0,0.80421,0.825484,0.605214,25.407,brand='Tiffen'
637,0.073033,0,0.825484,0.605214,post_filter,False,0.804,0.8,0.174528,0.825484,0.562145,25.4415,brand='Tiffen'
638,0.140751,1,0.657914,0.553319,pre_filter,False,12.087,1.0,0.597101,0.651832,0.553319,26.1924,overall<=2.0
639,0.7886,19,0.531441,0.816954,post_filter,False,0.786,1.0,0.973799,0.531441,0.832638,25.2693,overall>=4.0
640,0.270385,5,0.677878,0.820025,post_filter,False,0.867,1.0,0.971099,0.677878,0.835132,25.3846,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
641,0.859249,20,0.531441,0.892195,post_filter,False,1.1106,1.0,0.962981,0.531441,0.899274,25.3711,overall>=3.0
642,0.610257,18,0.59049,0.90997,pre_filter,False,37.4035,1.0,0.0,0.531441,0.90997,25.3935,overall>=5.0
643,0.658182,18,0.531441,0.90997,post_filter,False,0.9431,1.0,0.968563,0.531441,0.915829,25.1647,verified=true AND overall>=3.0
644,0.389743,11,0.742254,0.90002,post_filter,False,0.7632,1.0,0.974558,0.742254,0.907474,25.2928,overall<=4.0
645,0.140751,1,0.651832,0.553319,post_filter,False,1.0041,1.0,0.966529,0.651832,0.59464,25.2418,overall<=2.0
646,0.728433,19,0.531441,0.832638,post_filter,False,0.6026,1.0,0.979914,0.531441,0.847366,25.1663,"overall IN (2,3,5)"
647,0.929351,21,1.0,0.880248,post_filter,True,0.4252,1.0,0.985828,1.0,0.890806,25.4394,"overall IN (1,2,4,5)"
648,0.658182,18,0.531441,0.915829,post_filter,False,1.0945,1.0,0.963515,0.531441,0.920598,25.0623,verified=true AND overall>=3.0
649,0.140751,1,0.651832,0.59464,pre_filter,False,12.0545,1.0,0.598183,0.646468,0.59464,25.1987,overall<=2.0
650,0.270385,5,0.677878,0.835132,post_filter,False,0.9299,1.0,0.969003,0.677878,0.848519,24.9736,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
651,0.952472,21,1.0,0.890806,post_filter,True,0.9941,1.0,0.966864,1.0,0.898412,25.1792,"overall IN (1,3,4,5)"
652,0.728433,19,0.531441,0.847366,post_filter,False,0.9496,1.0,0.968347,0.531441,0.859464,36.1991,"overall IN (2,3,5)"
653,0.270385,5,0.677878,0.848519,post_filter,False,0.8828,0.8,0.174057,0.677878,0.781073,25.3388,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
654,0.160682,1,0.646468,0.59464,pre_filter,False,9.264,1.0,0.691199,0.650941,0.59464,25.3065,"main_cat IN ('Camera & Photo', 'Computers')"
655,0.319094,7,0.645585,0.816493,post_filter,False,0.8396,1.0,0.972014,0.645585,0.832045,25.0762,"overall IN (1,2,4)"
656,0.728433,19,0.531441,0.859464,post_filter,False,0.5602,1.0,0.981328,0.531441,0.87165,25.2563,"overall IN (2,3,5)"
657,0.821657,20,0.531441,0.899274,post_filter,False,0.3725,0.9,0.575126,0.531441,0.866859,25.6245,"overall IN (1,2,3,5)"
658,0.881823,20,0.531441,0.866859,post_filter,False,0.9345,1.0,0.96885,0.531441,0.877058,25.7622,"overall IN (1,4,5)"
659,0.248992,4,0.609165,0.917639,post_filter,False,0.9139,1.0,0.969536,0.609165,0.922829,25.2489,"overall IN (3,4)"
660,0.70348,19,0.531441,0.87165,post_filter,False,0.7848,0.9,0.567123,0.531441,0.841198,25.338,"overall IN (1,5)"
661,0.270385,5,0.677878,0.781073,post_filter,False,0.8884,1.0,0.970388,0.677878,0.800005,25.1956,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
662,0.658182,18,0.531441,0.920598,post_filter,False,0.1253,0.0,0.0,0.531441,0.828538,25.5903,verified=true AND overall>=3.0
663,0.881823,20,0.531441,0.877058,post_filter,False,0.7931,1.0,0.973564,0.531441,0.886709,25.2116,"overall IN (1,4,5)"
664,0.658182,18,0.531441,0.828538,post_filter,False,0.8897,1.0,0.970343,0.531441,0.842719,25.0171,verified=true AND overall>=3.0
665,0.680906,18,0.531441,0.842719,post_filter,False,0.6164,0.9,0.570392,0.531441,0.815486,25.5465,"overall IN (3,5)"
666,0.610257,18,0.531441,0.815486,post_filter,False,0.8171,1.0,0.972763,0.531441,0.831214,25.0632,overall>=5.0
667,0.7886,19,0.531441,0.841198,post_filter,False,0.6684,1.0,0.977721,0.531441,0.85485,25.2393,overall>=4.0
668,0.70348,19,0.531441,0.85485,post_filter,False,1.0671,1.0,0.964431,0.531441,0.865808,25.344,"overall IN (1,5)"
669,0.248992,4,0.609165,0.922829,post_filter,False,0.4436,0.9,0.573745,0.609165,0.887921,25.1183,"overall IN (3,4)"
670,0.610257,18,0.531441,0.831214,post_filter,False,0.8826,1.0,0.970579,0.531441,0.84515,25.1181,overall>=5.0
671,0.881823,20,0.531441,0.886709,post_filter,False,0.69,1.0,0.976999,0.531441,0.895738,25.1455,"overall IN (1,4,5)"
672,0.050727,0,0.825484,0.562145,post_filter,False,1.3733,0.4,0.000167,0.825484,0.505947,25.8641,"main_cat IN ('Computers', 'Tools & Home Improvement')"
673,0.300422,7,0.645585,0.832045,pre_filter,False,16.674,1.0,0.444199,0.625446,0.832045,25.2417,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
674,0.270385,5,0.677878,0.800005,post_filter,False,0.8414,0.9,0.566024,0.677878,0.776606,25.4898,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
675,0.774129,19,0.531441,0.865808,post_filter,False,0.7854,1.0,0.973819,0.531441,0.876609,25.6012,"overall IN (1,3,5)"
676,0.12068,1,0.650941,0.59464,pre_filter,False,11.4942,1.0,0.61686,0.647533,0.59464,25.46,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
677,0.339351,8,0.676364,0.948428,post_filter,False,0.3419,1.0,0.988603,0.676364,0.952445,25.3295,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
678,0.70348,19,0.531441,0.876609,post_filter,False,0.641,1.0,0.978632,0.531441,0.886812,25.5827,"overall IN (1,5)"
679,0.248992,4,0.609165,0.887921,post_filter,False,0.9281,1.0,0.969064,0.609165,0.896035,25.3112,"overall IN (3,4)"
680,0.859249,20,0.531441,0.895738,post_filter,False,0.7846,0.9,0.567126,0.531441,0.862876,25.1787,overall>=3.0
681,0.929351,21,1.0,0.898412,post_filter,True,0.8111,1.0,0.972962,1.0,0.905867,25.2095,"overall IN (1,2,4,5)"
682,0.821657,20,0.531441,0.862876,post_filter,False,0.8134,1.0,0.972886,0.531441,0.873877,25.4717,"overall IN (1,2,3,5)"
683,0.906777,21,1.0,0.905867,post_filter,True,0.97,1.0,0.967668,1.0,0.912047,25.2382,overall>=2.0
684,0.7886,19,0.531441,0.886812,post_filter,False,1.0474,1.0,0.965087,0.531441,0.894639,25.278,overall>=4.0
685,0.751008,19,0.531441,0.894639,post_filter,False,0.7734,1.0,0.974221,0.531441,0.902597,30.0637,"overall IN (1,2,5)"
686,0.050727,0,0.825484,0.505947,pre_filter,False,2.9767,1.0,0.900776,0.833013,0.505947,38.6771,"main_cat IN ('Computers', 'Tools & Home Improvement')"
687,0.728433,19,0.531441,0.902597,post_filter,False,1.0302,1.0,0.965661,0.531441,0.908904,25.456,"overall IN (2,3,5)"
688,0.610257,18,0.531441,0.84515,pre_filter,False,38.0065,1.0,0.0,0.478297,0.84515,25.3943,overall>=5.0
689,0.230635,3,0.710546,0.857308,pre_filter,False,13.0037,1.0,0.566543,0.696146,0.857308,25.424,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
690,0.751008,19,0.531441,0.908904,post_filter,False,0.7667,1.0,0.974444,0.531441,0.915458,25.5878,"overall IN (1,2,5)"
691,0.859249,20,0.531441,0.873877,post_filter,False,0.9445,1.0,0.968517,0.531441,0.883341,25.6909,overall>=3.0
692,0.836128,20,0.531441,0.883341,post_filter,False,0.6941,1.0,0.976862,0.531441,0.892693,25.8888,"overall IN (2,4,5)"
693,0.70348,19,0.531441,0.915458,post_filter,False,0.9123,1.0,0.96959,0.531441,0.920871,25.5386,"overall IN (1,5)"
694,0.70348,19,0.531441,0.920871,post_filter,False,0.6278,0.9,0.57017,0.531441,0.885801,25.4878,"overall IN (1,5)"
695,0.210713,2,0.697066,0.767904,post_filter,False,0.8195,1.0,0.972682,0.697066,0.788381,25.273,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
696,0.821657,20,0.531441,0.892693,post_filter,False,0.5641,1.0,0.981197,0.531441,0.901544,25.25,"overall IN (1,2,3,5)"
697,0.073033,0,0.833013,0.505947,pre_filter,False,4.6556,1.0,0.844814,0.834193,0.505947,25.3604,brand='Tiffen'
698,0.70348,19,0.531441,0.885801,post_filter,False,0.8137,1.0,0.972878,0.531441,0.894509,25.1617,"overall IN (1,5)"
699,0.610257,18,0.478297,0.84515,post_filter,False,0.7198,1.0,0.976008,0.478297,0.858236,25.1096,overall>=5.0
700,0.160682,1,0.647533,0.59464,pre_filter,False,9.2546,1.0,0.691514,0.651931,0.59464,25.1602,"main_cat IN ('Camera & Photo', 'Computers')"
701,0.658182,18,0.478297,0.858236,post_filter,False,0.8861,1.0,0.970464,0.478297,0.869459,25.1096,verified=true AND overall>=3.0
702,0.751008,19,0.531441,0.894509,post_filter,False,0.8921,1.0,0.970263,0.531441,0.902084,25.5047,"overall IN (1,2,5)"
